Left-Hippocampus,Left-caudalanteriorcingulate,Left-caudalmiddlefrontal,Left-cuneus,Left-entorhinal,Left-fusiform,Left-inferiorparietal,Left-inferiortemporal,Left-insula,Left-isthmuscingulate,Left-lateraloccipital,Left-lateralorbitofrontal,Left-lingual,Left-medialorbitofrontal,Left-middletemporal,Left-paracentral,Left-parahippocampal,Left-parsopercularis,Left-parsorbitalis,Left-parstriangularis,Left-pericalcarine,Left-postcentral,Left-posteriorcingulate,Left-precentral,Left-precuneus,Left-rostralanteriorcingulate,Left-rostralmiddlefrontal,Left-superiorfrontal,Left-superiorparietal,Left-superiortemporal,Left-supramarginal,Left-transversetemporal,Right-Hippocampus,Right-caudalanteriorcingulate,Right-caudalmiddlefrontal,Right-cuneus,Right-entorhinal,Right-fusiform,Right-inferiorparietal,Right-inferiortemporal,Right-insula,Right-isthmuscingulate,Right-lateraloccipital,Right-lateralorbitofrontal,Right-lingual,Right-medialorbitofrontal,Right-middletemporal,Right-paracentral,Right-parahippocampal,Right-parsopercularis,Right-parsorbitalis,Right-parstriangularis,Right-pericalcarine,Right-postcentral,Right-posteriorcingulate,Right-precentral,Right-precuneus,Right-rostralanteriorcingulate,Right-rostralmiddlefrontal,Right-superiorfrontal,Right-superiorparietal,Right-superiortemporal,Right-supramarginal,Right-transversetemporal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00932446153680547,2.97074924136296e-05,0.00388844050395221,0.000170259803443929,0.000419952462959272,5.8288569629839e-05,0.0543517043473239,0.0139074965629568,2.50020190236476e-05,0.0282534507787112,0.00324166050491055,5.17236479644076e-05,0.00457257298899581,3.60857508733675e-05,0.0274748169192852,2.88746809040924e-05,0.0296757533157428,1.94803998643409e-05,5.1341637950828e-05,2.12302328123367e-05,3.04728254805831e-05,2.23591668763935e-05,0.00517472267492911,0.0138703313695756,0.0297252079173097,5.34000572720208e-05,3.94841220194656e-05,3.37202879445175e-05,0.000479460947948472,4.98645401668428e-05,0.000166906876989699,2.42960853266556e-05,0.000569960615191639,3.60794799438473e-05,6.3853178788804e-05,0.00650745411738837,0.061493306326654,0.0103539040820908,0.0499862948827433,0.0352415391739075,3.43568971068281e-05,0.0343228703679379,0.000112589640236532,4.9338913162567e-05,0.00710886037822676,3.87989033960169e-05,0.000444784415913573,3.06364242294375e-05,0.0790356947995275,3.28911865038908e-05,2.40455263243492e-05,2.56752878273343e-05,0.00368393760461783,3.20563521364846e-05,0.0158583433685928,0.00569520773661362,0.0328993080384258,4.58579863851811e-05,3.92820879802196e-05,3.47963710389829e-05,0.00978680248324409,0.00449985656295426,0.000385251351991455,1.66334862270604e-05
0.0186489230736109,5.94149848272592e-05,0.00777688100790442,0.000340519606887859,0.000839904925918543,0.000116577139259678,0.108703408694648,0.0278149931259135,5.00040380472952e-05,0.0565069015574225,0.00648332100982111,0.000103447295928815,0.00914514597799162,7.2171501746735e-05,0.0549496338385703,5.77493618081848e-05,0.0593515066314856,3.89607997286817e-05,0.000102683275901656,4.24604656246734e-05,6.09456509611663e-05,4.4718333752787e-05,0.0103494453498582,0.0277406627391512,0.0594504158346194,0.000106800114544042,7.89682440389312e-05,6.7440575889035e-05,0.000958921895896944,9.97290803336857e-05,0.000333813753979397,4.85921706533111e-05,0.00113992123038328,7.21589598876947e-05,0.000127706357577608,0.0130149082347767,0.122986612653308,0.0207078081641816,0.0999725897654865,0.070483078347815,6.87137942136563e-05,0.0686457407358757,0.000225179280473065,9.8677826325134e-05,0.0142177207564535,7.75978067920337e-05,0.000889568831827145,6.12728484588749e-05,0.158071389599055,6.57823730077816e-05,4.80910526486985e-05,5.13505756546687e-05,0.00736787520923565,6.41127042729691e-05,0.0317166867371856,0.0113904154732272,0.0657986160768516,9.17159727703622e-05,7.85641759604392e-05,6.95927420779659e-05,0.0195736049664882,0.00899971312590851,0.00077050270398291,3.32669724541207e-05
0.0279733846104164,8.91224772408888e-05,0.0116653215118566,0.000510779410331788,0.00125985738887781,0.000174865708889517,0.163055113041972,0.0417224896888703,7.50060570709427e-05,0.0847603523361337,0.00972498151473166,0.000155170943893223,0.0137177189669874,0.000108257252620102,0.0824244507578555,8.66240427122773e-05,0.0890272599472284,5.84411995930226e-05,0.000154024913852484,6.369069843701e-05,9.14184764417494e-05,6.70775006291805e-05,0.0155241680247873,0.0416109941087268,0.0891756237519291,0.000160200171816062,0.000118452366058397,0.000101160863833553,0.00143838284384542,0.000149593620500529,0.000500720630969096,7.28882559799667e-05,0.00170988184557492,0.000108238439831542,0.000191559536366412,0.0195223623521651,0.184479918979962,0.0310617122462724,0.14995888464823,0.105724617521723,0.000103070691320484,0.102968611103814,0.000337768920709597,0.000148016739487701,0.0213265811346803,0.000116396710188051,0.00133435324774072,9.19092726883124e-05,0.237107084398582,9.86735595116724e-05,7.21365789730477e-05,7.7025863482003e-05,0.0110518128138535,9.61690564094537e-05,0.0475750301057784,0.0170856232098409,0.0986979241152774,0.000137573959155543,0.000117846263940659,0.000104389113116949,0.0293604074497323,0.0134995696888628,0.00115575405597437,4.99004586811811e-05
0.0372978461472219,0.000118829969654518,0.0155537620158088,0.000681039213775717,0.00167980985183709,0.000233154278519356,0.217406817389296,0.0556299862518271,0.00010000807609459,0.113013803114845,0.0129666420196422,0.00020689459185763,0.0182902919559832,0.00014434300349347,0.109899267677141,0.00011549872361637,0.118703013262971,7.79215994573635e-05,0.000205366551803312,8.49209312493467e-05,0.000121891301922333,8.9436667505574e-05,0.0206988906997164,0.0554813254783024,0.118900831669239,0.000213600229088083,0.000157936488077862,0.00013488115177807,0.00191784379179389,0.000199458160667371,0.000667627507958794,9.71843413066223e-05,0.00227984246076656,0.000144317919775389,0.000255412715155216,0.0260298164695535,0.245973225306616,0.0414156163283632,0.199945179530973,0.14096615669563,0.000137427588427313,0.137291481471751,0.000450358560946129,0.000197355652650268,0.028435441512907,0.000155195613584067,0.00177913766365429,0.00012254569691775,0.31614277919811,0.000131564746015563,9.6182105297397e-05,0.000102701151309337,0.0147357504184713,0.000128225408545938,0.0634333734743712,0.0227808309464545,0.131597232153703,0.000183431945540724,0.000157128351920878,0.000139185484155932,0.0391472099329764,0.017999426251817,0.00154100540796582,6.65339449082414e-05
0.0466223076840274,0.000148537462068148,0.0194422025197611,0.000851299017219646,0.00209976231479636,0.000291442848149195,0.271758521736619,0.0695374828147839,0.000125010095118238,0.141267253893556,0.0162083025245528,0.000258618239822038,0.022862864944979,0.000180428754366837,0.137374084596426,0.000144373404520462,0.148378766578714,9.74019993217044e-05,0.00025670818975414,0.000106151164061683,0.000152364127402916,0.000111795834381967,0.0258736133746455,0.069351656847878,0.148626039586549,0.000267000286360104,0.000197420610097328,0.000168601439722588,0.00239730473974236,0.000249322700834214,0.000834534384948493,0.000121480426633278,0.00284980307595819,0.000180397399719237,0.00031926589394402,0.0325372705869418,0.30746653163327,0.0517695204104541,0.249931474413716,0.176207695869538,0.000171784485534141,0.171614351839689,0.000562948201182662,0.000246694565812835,0.0355443018911338,0.000193994516980084,0.00222392207956786,0.000153182121147187,0.395178473997638,0.000164455932519454,0.000120227631621746,0.000128376439136672,0.0184196880230891,0.000160281760682423,0.079291716842964,0.0284760386830681,0.164496540192129,0.000229289931925905,0.000196410439901098,0.000173981855194915,0.0489340124162205,0.0224992828147713,0.00192625675995728,8.31674311353018e-05
0.0559467692208328,0.000178244954481778,0.0233306430237133,0.00102155882066358,0.00251971477775563,0.000349731417779034,0.326110226083943,0.0834449793777406,0.000150012114141885,0.169520704672267,0.0194499630294633,0.000310341887786446,0.0274354379339749,0.000216514505240205,0.164848901515711,0.000173248085424555,0.178054519894457,0.000116882399186045,0.000308049827704968,0.00012738139687402,0.000182836952883499,0.000134155001258361,0.0310483360495746,0.0832219882174536,0.178351247503858,0.000320400343632125,0.000236904732116794,0.000202321727667105,0.00287676568769083,0.000299187241001057,0.00100144126193819,0.000145776511959933,0.00341976369114983,0.000216476879663084,0.000383119072732824,0.0390447247043302,0.368959837959924,0.0621234244925449,0.29991776929646,0.211449235043445,0.000206141382640969,0.205937222207627,0.000675537841419194,0.000296033478975402,0.0426531622693606,0.000232793420376101,0.00266870649548144,0.000183818545376625,0.474214168797165,0.000197347119023345,0.000144273157946095,0.000154051726964006,0.022103625627707,0.000192338112818907,0.0951500602115569,0.0341712464196817,0.197395848230555,0.000275147918311086,0.000235692527881318,0.000208778226233898,0.0587208148994645,0.0269991393777255,0.00231150811194873,9.98009173623622e-05
0.0652712307576383,0.000207952446895407,0.0272190835276655,0.0011918186241075,0.0029396672407149,0.000408019987408873,0.380461930431267,0.0973524759406974,0.000175014133165533,0.197774155450979,0.0226916235343739,0.000362065535750853,0.0320080109229707,0.000252600256113572,0.192323718434996,0.000202122766328647,0.2077302732102,0.000136362799050386,0.000359391465655796,0.000148611629686357,0.000213309778364082,0.000156514168134754,0.0362230587245037,0.0970923195870292,0.208076455421168,0.000373800400904145,0.000276388854136259,0.000236042015611623,0.0033562266356393,0.0003490517811679,0.00116834813892789,0.000170072597286589,0.00398972430634147,0.000252556359606931,0.000446972251521628,0.0455521788217186,0.430453144286578,0.0724773285746357,0.349904064179203,0.246690774217353,0.000240498279747797,0.240260092575565,0.000788127481655726,0.000345372392137969,0.0497620226475873,0.000271592323772118,0.00311349091139501,0.000214454969606062,0.553249863596692,0.000230238305527235,0.000168318684270445,0.00017972701479134,0.0257875632323248,0.000224394464955392,0.11100840358015,0.0398664541562953,0.230295156268981,0.000321005904696268,0.000274974615861537,0.000243574597272881,0.0685076173827086,0.0314989959406798,0.00269675946394019,0.000116434403589423
0.0745956922944438,0.000237659939309037,0.0311075240316177,0.00136207842755143,0.00335961970367417,0.000466308557038712,0.434813634778591,0.111259972503654,0.000200016152189181,0.22602760622969,0.0259332840392844,0.000413789183715261,0.0365805839119665,0.00028868600698694,0.219798535354281,0.000230997447232739,0.237406026525943,0.000155843198914727,0.000410733103606624,0.000169841862498693,0.000243782603844665,0.000178873335011148,0.0413977813994328,0.110962650956605,0.237801663338478,0.000427200458176166,0.000315872976155725,0.00026976230355614,0.00383568758358777,0.000398916321334743,0.00133525501591759,0.000194368682613245,0.00455968492153311,0.000288635839550779,0.000510825430310432,0.052059632939107,0.491946450613232,0.0828312326567265,0.399890359061946,0.28193231339126,0.000274855176854625,0.274582962943503,0.000900717121892259,0.000394711305300536,0.0568708830258141,0.000310391227168135,0.00355827532730858,0.0002450913938355,0.63228555839622,0.000263129492031126,0.000192364210594794,0.000205402302618675,0.0294715008369426,0.000256450817091876,0.126866746948742,0.0455616618929089,0.263194464307406,0.000366863891081449,0.000314256703841757,0.000278370968311863,0.0782944198659527,0.035998852503634,0.00308201081593164,0.000133067889816483
0.0975958647116055,0.000461419140831002,0.0357565851510035,0.00264448884238744,0.00652273513868265,0.000905342711003399,0.46397798313962,0.176810566117319,0.000388333352957081,0.253751393911893,0.028559926419839,0.000803375824256121,0.0439610558110236,0.000560486759784262,0.256736134277312,0.00044848384606245,0.27371308259174,0.000302571123920395,0.000797442414266463,0.000329749668787803,0.000473306355049097,0.000347284362683844,0.0436405782972412,0.112966791968603,0.241639726380018,0.000829413947286831,0.000613270531387214,0.000523746200968305,0.00744702567231496,0.000774500013712415,0.00259241092136201,0.000377368734489308,0.00885267371973061,0.000560389359206956,0.000991772664142492,0.0634344851458975,0.5283350700745,0.1265171669795,0.449296388720516,0.318145134754547,0.000533634065235966,0.308083740907814,0.00174875126924471,0.000766335933172273,0.0836510802502842,0.000602627661093387,0.00690842701189079,0.000475847383860494,0.667238332186422,0.000510868531285885,0.000373477032087707,0.000398790617697572,0.030554748756874,0.000497901817327623,0.129158138427214,0.0538783083640372,0.293077642904945,0.000712269900921764,0.000610132522580899,0.000540460009390695,0.119204402375959,0.0392518280094778,0.00598375471631267,0.000258352634313667
0.128210851551723,0.000769807962712601,0.0416149013286079,0.00441192917248331,0.0108821958260771,0.00151042721517591,0.484666207999613,0.25640178426633,0.000647875393194262,0.278234460587755,0.031694406323928,0.00134031090571874,0.0535289578721998,0.000935087282898258,0.291143383612292,0.000748227382212771,0.307137542920643,0.000504794101218551,0.00133041190966094,0.000550137387620133,0.000789639979527248,0.000579391369066569,0.0459129998585008,0.113445340723238,0.242025308275466,0.0013837515709825,0.0010231490126496,0.000873791224221331,0.0124242346139969,0.0012921359885571,0.00432504504753198,0.000629582587678228,0.0147693455205865,0.000934924784784617,0.00165462250370149,0.0782420656849048,0.557549283527801,0.175638267739992,0.490945205670851,0.351139687749493,0.000890287628409848,0.338089654395224,0.00291752667529976,0.00127851545648141,0.115793500760634,0.00100539299523873,0.0115256643103156,0.000793879301305215,0.690468532860888,0.000852306782451412,0.000623089871550621,0.000665321755846071,0.0314534596186869,0.000830673783791431,0.129705277075592,0.0645698079131897,0.319548874416704,0.0011883144690153,0.00101791372015217,0.000901675682563559,0.173263153418622,0.0430522901987199,0.00998298861040029,0.000431022247417517
0.163879815508708,0.001129325593773,0.0484444872433132,0.00647239931741172,0.0159644260102655,0.00221583069317544,0.503995147926515,0.341729763279559,0.00095044777210649,0.299632219223887,0.0353485620836889,0.00196626624139811,0.0645101761162303,0.00137179407350832,0.320600032127206,0.00109766639684672,0.336630075082881,0.000740544298974186,0.00195174419155943,0.000807063919865927,0.00115841960844907,0.000849980168550606,0.0485621737536179,0.114003229668641,0.24247481707668,0.00202999467429197,0.00150098261150379,0.00128187137692131,0.0182266315915797,0.00189559255449987,0.00634493835214142,0.00092361181502133,0.021666962031545,0.00137155568512113,0.00242736842429945,0.095155769167112,0.582146153209699,0.222197073337312,0.529477135240887,0.380797984647641,0.00130607197285912,0.36370255750165,0.00428007724591642,0.00187561092762803,0.147252251087929,0.00147493413464091,0.0169084087478255,0.0011646387888369,0.711465731201945,0.00125035321767391,0.000914086854445225,0.000976041978473889,0.0325011707454258,0.00121861712212784,0.130343127661505,0.0770334981107496,0.343122624128492,0.00174328405045451,0.00149330231967178,0.00132277850441245,0.234144163300367,0.0474828436632535,0.0146452688022902,0.000632319330367707
0.210280541559258,0.00159733509904489,0.0573175843788118,0.00915465890593641,0.0225803241712664,0.00313410424705343,0.524367859005607,0.377345171207686,0.00134432761868308,0.32199725326926,0.0401054348530936,0.00278111653430178,0.0785475566276761,0.00194028616225361,0.352253263706328,0.00155255585492188,0.367494452559879,0.00104743699042282,0.00276057632867348,0.00114152334232294,0.00163848611082614,0.00120222472970083,0.0520107906138705,0.114729473131484,0.243059974447267,0.00287125498793268,0.00212301237272143,0.00181309814822898,0.0257800217573415,0.00268115460898641,0.00897437620030483,0.00130637043750792,0.0306460768563937,0.00193994898213465,0.00343330639438793,0.116947875255797,0.607998493484258,0.272207701042031,0.56950254707087,0.412160474964136,0.00184732783497513,0.39097127345872,0.00605380560683537,0.00265289229551864,0.181856738088379,0.00208616901541229,0.0239155075478862,0.00164728261307097,0.733766793971316,0.00176851838991945,0.00129289819006296,0.00138052844897354,0.0338650503544637,0.00172363037923245,0.131173462842203,0.093256635331775,0.367952489870354,0.002465727170933,0.0021121492524824,0.00187095780438393,0.311230774721824,0.0532504081882563,0.0207144883830087,0.000894361967682386
