Left-Hippocampus,Left-caudalanteriorcingulate,Left-caudalmiddlefrontal,Left-cuneus,Left-entorhinal,Left-fusiform,Left-inferiorparietal,Left-inferiortemporal,Left-insula,Left-isthmuscingulate,Left-lateraloccipital,Left-lateralorbitofrontal,Left-lingual,Left-medialorbitofrontal,Left-middletemporal,Left-paracentral,Left-parahippocampal,Left-parsopercularis,Left-parsorbitalis,Left-parstriangularis,Left-pericalcarine,Left-postcentral,Left-posteriorcingulate,Left-precentral,Left-precuneus,Left-rostralanteriorcingulate,Left-rostralmiddlefrontal,Left-superiorfrontal,Left-superiorparietal,Left-superiortemporal,Left-supramarginal,Left-transversetemporal,Right-Hippocampus,Right-caudalanteriorcingulate,Right-caudalmiddlefrontal,Right-cuneus,Right-entorhinal,Right-fusiform,Right-inferiorparietal,Right-inferiortemporal,Right-insula,Right-isthmuscingulate,Right-lateraloccipital,Right-lateralorbitofrontal,Right-lingual,Right-medialorbitofrontal,Right-middletemporal,Right-paracentral,Right-parahippocampal,Right-parsopercularis,Right-parsorbitalis,Right-parstriangularis,Right-pericalcarine,Right-postcentral,Right-posteriorcingulate,Right-precentral,Right-precuneus,Right-rostralanteriorcingulate,Right-rostralmiddlefrontal,Right-superiorfrontal,Right-superiorparietal,Right-superiortemporal,Right-supramarginal,Right-transversetemporal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000675696277273507,2.65802282186165e-05,2.70846947019525e-05,3.34260979508385e-05,0.0945229345678794,0.000211532006565973,0.00489432947554112,8.7961260585416e-05,0.00837438149573145,9.29086759547311e-05,0.00301386669478854,4.37039279978406e-05,4.19601448829121e-05,0.00339075298358059,0.00622050550874101,2.80362923211914e-05,0.0671082346766328,8.6655590550125e-05,0.00342150981623728,0.00440085553569787,2.96143790260623e-05,2.81449825139434e-05,0.000312467250285046,2.80855662206615e-05,4.40054951558507e-05,2.82594839787495e-05,0.000225315086035591,3.83410733409202e-05,3.40745651207291e-05,0.00216597729008205,3.68614602810542e-05,0.00500136015812163,0.00027905167508622,7.05247072886875e-05,3.30368420411078e-05,3.33143516782553e-05,0.000226168664878761,0.00485678355066186,0.000119425867009374,9.61880077566162e-05,0.0354641393503789,0.00437184723806366,3.40682574122286e-05,6.1513654719144e-05,2.81779383266543e-05,5.69706349866562e-05,0.00695224190066654,2.16863211881604e-05,0.0808322651853278,0.00296911332291636,4.34338650878799e-05,0.0031298178192274,2.30478335289541e-05,2.03033492693246e-05,0.0581660519119909,2.61137371027167e-05,0.00319765901032414,4.71671865471984e-05,3.99864193553079e-05,7.51705815225574e-05,3.63910472239959e-05,0.000244142525368888,0.000174675703173434,0.000183296504112839
0.00135139255454701,5.31604564372331e-05,5.4169389403905e-05,6.6852195901677e-05,0.189045869135759,0.000423064013131947,0.00978865895108225,0.000175922521170832,0.0167487629914629,0.000185817351909462,0.00602773338957709,8.74078559956812e-05,8.39202897658241e-05,0.00678150596716118,0.012441011017482,5.60725846423829e-05,0.134216469353266,0.00017331118110025,0.00684301963247455,0.00880171107139574,5.92287580521246e-05,5.62899650278869e-05,0.000624934500570092,5.61711324413229e-05,8.80109903117014e-05,5.65189679574989e-05,0.000450630172071182,7.66821466818404e-05,6.81491302414581e-05,0.00433195458016409,7.37229205621085e-05,0.0100027203162433,0.000558103350172441,0.000141049414577375,6.60736840822155e-05,6.66287033565106e-05,0.000452337329757522,0.00971356710132372,0.000238851734018749,0.000192376015513232,0.0709282787007578,0.00874369447612731,6.81365148244572e-05,0.000123027309438288,5.63558766533086e-05,0.000113941269973312,0.0139044838013331,4.33726423763208e-05,0.161664530370656,0.00593822664583272,8.68677301757598e-05,0.0062596356384548,4.60956670579083e-05,4.06066985386493e-05,0.116332103823982,5.22274742054334e-05,0.00639531802064828,9.43343730943967e-05,7.99728387106159e-05,0.000150341163045115,7.27820944479918e-05,0.000488285050737776,0.000349351406346868,0.000366593008225677
0.00202708883182052,7.97406846558496e-05,8.12540841058576e-05,0.000100278293852516,0.283568803703638,0.00063459601969792,0.0146829884266234,0.000263883781756248,0.0251231444871944,0.000278726027864193,0.00904160008436563,0.000131111783993522,0.000125880434648736,0.0101722589507418,0.018661516526223,8.41088769635743e-05,0.201324704029898,0.000259966771650375,0.0102645294487118,0.0132025666070936,8.88431370781868e-05,8.44349475418303e-05,0.000937401750855138,8.42566986619844e-05,0.000132016485467552,8.47784519362484e-05,0.000675945258106773,0.000115023220022761,0.000102223695362187,0.00649793187024614,0.000110584380843163,0.0150040804743649,0.000837155025258661,0.000211574121866062,9.91105261233233e-05,9.99430550347659e-05,0.000678505994636283,0.0145703506519856,0.000358277601028123,0.000288564023269849,0.106392418051137,0.013115541714191,0.000102204772236686,0.000184540964157432,8.45338149799629e-05,0.000170911904959969,0.0208567257019996,6.50589635644813e-05,0.242496795555983,0.00890733996874908,0.00013030159526364,0.00938945345768221,6.91435005868624e-05,6.09100478079739e-05,0.174498155735973,7.83412113081501e-05,0.00959297703097241,0.000141501559641595,0.000119959258065924,0.000225511744567672,0.000109173141671988,0.000732427576106664,0.000524027109520302,0.000549889512338516
0.00270278510909403,0.000106320912874466,0.00010833877880781,0.000133704391803354,0.378091738271518,0.000846128026263894,0.0195773179021645,0.000351845042341664,0.0334975259829258,0.000371634703818924,0.0120554667791542,0.000174815711991362,0.000167840579531648,0.0135630119343224,0.024882022034964,0.000112145169284766,0.268432938706531,0.0003466223622005,0.0136860392649491,0.0176034221427915,0.000118457516104249,0.000112579930055774,0.00124986900114018,0.000112342264882646,0.000176021980623403,0.000113037935914998,0.000901260344142364,0.000153364293363681,0.000136298260482916,0.00866390916032819,0.000147445841124217,0.0200054406324865,0.00111620670034488,0.00028209882915475,0.000132147368164431,0.000133257406713021,0.000904674659515044,0.0194271342026474,0.000477703468037497,0.000384752031026465,0.141856557401516,0.0174873889522546,0.000136273029648914,0.000246054618876576,0.000112711753306617,0.000227882539946625,0.0278089676026662,8.67452847526417e-05,0.323329060741311,0.0118764532916654,0.00017373546035152,0.0125192712769096,9.21913341158165e-05,8.12133970772985e-05,0.232664207647964,0.000104454948410867,0.0127906360412966,0.000188668746188793,0.000159945677421232,0.00030068232609023,0.000145564188895984,0.000976570101475552,0.000698702812693735,0.000733186016451355
0.00337848138636754,0.000132901141093083,0.000135423473509763,0.000167130489754193,0.472614672839397,0.00105766003282987,0.0244716473777056,0.00043980630292708,0.0418719074786573,0.000464543379773655,0.0150693334739427,0.000218519639989203,0.00020980072441456,0.016953764917903,0.031102527543705,0.000140181461605957,0.335541173383164,0.000433277952750625,0.0171075490811864,0.0220042776784893,0.000148071895130311,0.000140724912569717,0.00156233625142523,0.000140427831103307,0.000220027475779253,0.000141297419893747,0.00112657543017795,0.000191705366704601,0.000170372825603645,0.0108298864504102,0.000184307301405271,0.0250068007906082,0.0013952583754311,0.000352623536443437,0.000165184210205539,0.000166571758391277,0.00113084332439381,0.0242839177533093,0.000597129335046872,0.000480940038783081,0.177320696751894,0.0218592361903183,0.000170341287061143,0.00030756827359572,0.000140889691633272,0.000284853174933281,0.0347612095033327,0.000108431605940802,0.404161325926639,0.0148455666145818,0.0002171693254394,0.015649089096137,0.000115239167644771,0.000101516746346623,0.290830259559955,0.000130568685513584,0.0159882950516207,0.000235835932735992,0.00019993209677654,0.000375852907612787,0.00018195523611998,0.00122071262684444,0.000873378515867169,0.000916482520564194
0.00405417766364104,0.000159481369311699,0.000162508168211715,0.000200556587705031,0.567137607407276,0.00126919203939584,0.0293659768532467,0.000527767563512496,0.0502462889743887,0.000557452055728387,0.0180832001687313,0.000262223567987044,0.000251760869297472,0.0203445179014836,0.037323033052446,0.000168217753927149,0.402649408059797,0.00051993354330075,0.0205290588974237,0.0264051332141872,0.000177686274156374,0.000168869895083661,0.00187480350171028,0.000168513397323969,0.000264032970935104,0.000169556903872497,0.00135189051621355,0.000230046440045521,0.000204447390724374,0.0129958637404923,0.000221168761686325,0.0300081609487298,0.00167431005051732,0.000423148243732125,0.000198221052246647,0.000199886110069532,0.00135701198927257,0.0291407013039712,0.000716555202056246,0.000577128046539697,0.212784836102273,0.0262310834283819,0.000204409544473372,0.000369081928314864,0.000169067629959926,0.000341823809919937,0.0417134514039993,0.000130117927128963,0.484993591111967,0.0178146799374982,0.000260603190527279,0.0187789069153644,0.000138287001173725,0.000121820095615948,0.348996311471945,0.0001566824226163,0.0191859540619448,0.00028300311928319,0.000239918516131848,0.000451023489135344,0.000218346283343976,0.00146485515221333,0.0010480542190406,0.00109977902467703
0.00472987394091455,0.000186061597530316,0.000189592862913668,0.00023398268565587,0.661660541975156,0.00148072404596181,0.0342603063287879,0.000615728824097912,0.0586206704701202,0.000650360731683118,0.0210970668635198,0.000305927495984884,0.000293721014180384,0.0237352708850641,0.0435435385611871,0.00019625404624834,0.469757642736429,0.000606589133850875,0.0239505687136609,0.0308059887498851,0.000207300653182436,0.000197014877597604,0.00218727075199532,0.00019659896354463,0.000308038466090955,0.000197816387851246,0.00157720560224914,0.000268387513386442,0.000238521955845104,0.0151618410305743,0.00025803022196738,0.0350095211068514,0.00195336172560354,0.000493672951020812,0.000231257894287754,0.000233200461747787,0.00158318065415133,0.033997484854633,0.00083598106906562,0.000673316054296313,0.248248975452652,0.0306029306664456,0.0002384778018856,0.000430595583034008,0.00019724556828658,0.000398794444906593,0.0486656933046658,0.000151804248317123,0.565825856297295,0.0207837932604145,0.000304037055615159,0.0219087247345918,0.000161334834702679,0.000142123444885272,0.407162363383936,0.000182796159719017,0.022383613072269,0.000330170305830389,0.000279904935487156,0.000526194070657902,0.000254737330567971,0.00170899767758222,0.00122272992221404,0.00128307552878987
0.0158566643215618,0.000623762140815383,0.000635600530276422,0.000784415176778529,0.741446666604437,0.00496405283586512,0.0456838704241692,0.00206419989175076,0.116048519015181,0.00218030161882719,0.0272469245347312,0.00102560653225999,0.000984684916390502,0.0321449629058686,0.0786496189720724,0.000657931812133346,0.533849660035006,0.00203355954021905,0.032004835231869,0.0552769407331829,0.000694965005878955,0.000660482460937374,0.00733271510573362,0.000659088130008684,0.00103268345329065,0.000663169483720869,0.00528750239718136,0.000899755630071742,0.000799632851616103,0.0492729592299884,0.000865033331895461,0.062650833043875,0.00654854686793051,0.00165501372061055,0.000775280450861893,0.000781792810497798,0.00530753345794545,0.0541616225359638,0.00280258445720666,0.00225725818249413,0.251899907585014,0.0450297164855549,0.000799484827689238,0.00144355001926273,0.000661255839860978,0.00133693830431446,0.067070009869182,0.000508916101828753,0.631976216822905,0.0277529666724535,0.00101926892607067,0.03879715950172,0.000540866912990158,0.000476461695580413,0.412958257060139,0.000612814924909944,0.0262280669224802,0.00110687933207107,0.000938367207966236,0.00176403913733169,0.000853994079217687,0.00572932869633946,0.00409914052143396,0.0043014461301473
0.0334179390411662,0.00131457945853158,0.00133952887849355,0.00165315592415647,0.806116292215477,0.010461747294511,0.0631508016835812,0.00435030374310872,0.172762446424672,0.00459498827191837,0.0365981758310905,0.00216146699458606,0.00207522464015007,0.0450248187319926,0.131647528114273,0.00138659208174185,0.587024027013149,0.00428572916557325,0.0443037698014785,0.0879406655787249,0.00146463958189657,0.00139196757714996,0.0154537058640029,0.00138902902304846,0.0021763816141306,0.00139763048088306,0.0111434176322163,0.00189623606755661,0.00168522719209514,0.0938513658986836,0.00182305878258083,0.0988804359545966,0.0138010703640327,0.00348794339755623,0.00163390447835114,0.00164762928408036,0.0111856331167576,0.0849204880834527,0.00590645009879526,0.00475717432197825,0.25292391563678,0.0669231788113209,0.00168491523149206,0.00304228339380301,0.00139359747415734,0.00281759907691481,0.0953416800719798,0.00107254129387448,0.687830309014175,0.0384082743641849,0.00214811048195473,0.0628507366674782,0.0011398776666484,0.00100414359385194,0.414332956627944,0.00129150818790495,0.0318971953821579,0.00233274951748708,0.00197761001419474,0.00371771459382041,0.00179979354434632,0.012074567086643,0.0086389435563811,0.00906530286894314
