Left-Accumbens-area,Left-Amygdala,Left-Caudate,Left-Hippocampus,Left-Pallidum,Left-Putamen,Left-Thalamus-Proper,Left-bankssts,Left-caudalanteriorcingulate,Left-caudalmiddlefrontal,Left-cuneus,Left-entorhinal,Left-frontalpole,Left-fusiform,Left-inferiorparietal,Left-inferiortemporal,Left-insula,Left-isthmuscingulate,Left-lateraloccipital,Left-lateralorbitofrontal,Left-lingual,Left-medialorbitofrontal,Left-middletemporal,Left-paracentral,Left-parahippocampal,Left-parsopercularis,Left-parsorbitalis,Left-parstriangularis,Left-pericalcarine,Left-postcentral,Left-posteriorcingulate,Left-precentral,Left-precuneus,Left-rostralanteriorcingulate,Left-rostralmiddlefrontal,Left-superiorfrontal,Left-superiorparietal,Left-superiortemporal,Left-supramarginal,Left-temporalpole,Left-transversetemporal,Right-Accumbens-area,Right-Amygdala,Right-Caudate,Right-Hippocampus,Right-Pallidum,Right-Putamen,Right-Thalamus-Proper,Right-bankssts,Right-caudalanteriorcingulate,Right-caudalmiddlefrontal,Right-cuneus,Right-entorhinal,Right-frontalpole,Right-fusiform,Right-inferiorparietal,Right-inferiortemporal,Right-insula,Right-isthmuscingulate,Right-lateraloccipital,Right-lateralorbitofrontal,Right-lingual,Right-medialorbitofrontal,Right-middletemporal,Right-paracentral,Right-parahippocampal,Right-parsopercularis,Right-parsorbitalis,Right-parstriangularis,Right-pericalcarine,Right-postcentral,Right-posteriorcingulate,Right-precentral,Right-precuneus,Right-rostralanteriorcingulate,Right-rostralmiddlefrontal,Right-superiorfrontal,Right-superiorparietal,Right-superiortemporal,Right-supramarginal,Right-temporalpole,Right-transversetemporal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00951313234211544,0.000973685723021849,5.25592099166735e-05,0.000874164803954085,0.0133120334706182,9.13126853959782e-05,0.0703655934732543,0.000301679469479826,0.000146531967088082,0.000516314344438862,5.27847583219834e-05,0.000340676923992952,0.00723378104596369,0.000261696341941774,9.00989954122615e-05,0.000239365040022081,0.0218080465456132,0.00142207740535513,6.10958483281184e-05,0.00905041726825337,7.20810537588538e-05,0.000125050749701407,0.0142947364886811,6.05603689850539e-05,0.000199061980080631,7.74451820007413e-05,0.00012238720415684,0.000123951679282076,3.98225480018484e-05,6.11934804265122e-05,0.000110413867341223,7.02899292414385e-05,0.000322122406370485,0.000177561103819811,0.00716270398937402,8.2619139040331e-05,7.23726765796705e-05,0.111088746687961,0.0449226663736225,0.000268100022491536,4.53801160451845e-05,0.0103358917115529,0.0259820303662589,5.23345110127858e-05,0.00181620565596949,0.103759020383032,7.79702918636881e-05,0.0313107047903028,0.00138297934988596,6.62956965141305e-05,0.000102525579510696,6.70113994252528e-05,0.00306805616105721,5.72960463005088e-05,0.0116672900757997,7.13129011849203e-05,0.000185785495380929,0.0323950585757646,7.73547527224139e-05,0.000204534232669342,5.93152365330628e-05,5.35399058157775e-05,0.00734463071227465,0.000583433965136235,6.61601275273706e-05,0.000131013259616001,6.89250537703061e-05,0.00155325075883235,0.000121870303781502,4.9517405487742e-05,4.14601441469111e-05,0.000126080730068909,5.67451023810568e-05,0.00102575395539628,6.43605120464117e-05,6.40123651638371e-05,6.47202856248476e-05,8.55072701622163e-05,0.00812209775144195,0.000101605906212638,0.013670917043864,5.07308131706362e-05
0.0190262646842309,0.0019473714460437,0.000105118419833347,0.00174832960790817,0.0266240669412365,0.000182625370791956,0.140731186946509,0.000603358938959651,0.000293063934176164,0.00103262868887772,0.000105569516643967,0.000681353847985904,0.0144675620919274,0.000523392683883548,0.000180197990824523,0.000478730080044163,0.0436160930912263,0.00284415481071027,0.000122191696656237,0.0181008345365067,0.000144162107517708,0.000250101499402814,0.0285894729773622,0.000121120737970108,0.000398123960161262,0.000154890364001483,0.000244774408313681,0.000247903358564152,7.96450960036969e-05,0.000122386960853024,0.000220827734682447,0.000140579858482877,0.000644244812740971,0.000355122207639622,0.014325407978748,0.000165238278080662,0.000144745353159341,0.222177493375923,0.0898453327472449,0.000536200044983072,9.0760232090369e-05,0.0206717834231058,0.0519640607325179,0.000104669022025572,0.00363241131193898,0.207518040766063,0.000155940583727376,0.0626214095806055,0.00276595869977193,0.000132591393028261,0.000205051159021392,0.000134022798850506,0.00613611232211441,0.000114592092601018,0.0233345801515993,0.000142625802369841,0.000371570990761859,0.0647901171515291,0.000154709505444828,0.000409068465338684,0.000118630473066126,0.000107079811631555,0.0146892614245493,0.00116686793027247,0.000132320255054741,0.000262026519232001,0.000137850107540612,0.0031065015176647,0.000243740607563004,9.9034810975484e-05,8.29202882938222e-05,0.000252161460137819,0.000113490204762114,0.00205150791079256,0.000128721024092823,0.000128024730327674,0.000129440571249695,0.000171014540324433,0.0162441955028839,0.000203211812425276,0.0273418340877279,0.000101461626341272
0.0285393970263463,0.00292105716906555,0.00015767762975002,0.00262249441186225,0.0399361004118547,0.000273938056187935,0.211096780419763,0.000905038408439477,0.000439595901264245,0.00154894303331659,0.00015835427496595,0.00102203077197886,0.0217013431378911,0.000785089025825323,0.000270296986236785,0.000718095120066244,0.0654241396368395,0.0042662322160654,0.000183287544984355,0.0271512518047601,0.000216243161276561,0.000375152249104222,0.0428842094660432,0.000181681106955162,0.000597185940241894,0.000232335546002224,0.000367161612470521,0.000371855037846228,0.000119467644005545,0.000183580441279537,0.00033124160202367,0.000210869787724316,0.000966367219111456,0.000532683311459433,0.0214881119681221,0.000247857417120993,0.000217118029739011,0.333266240063884,0.134767999120867,0.000804300067474608,0.000136140348135554,0.0310076751346587,0.0779460910987768,0.000157003533038357,0.00544861696790846,0.311277061149095,0.000233910875591064,0.0939321143709083,0.00414893804965789,0.000198887089542392,0.000307576738532089,0.000201034198275758,0.00920416848317162,0.000171888138901526,0.035001870227399,0.000213938703554761,0.000557356486142788,0.0971851757272936,0.000232064258167242,0.000613602698008026,0.000177945709599188,0.000160619717447333,0.0220338921368239,0.00175030189540871,0.000198480382582112,0.000393039778848002,0.000206775161310918,0.00465975227649704,0.000365610911344505,0.000148552216463226,0.000124380432440733,0.000378242190206728,0.00017023530714317,0.00307726186618884,0.000193081536139235,0.000192037095491511,0.000194160856874543,0.000256521810486649,0.0243662932543258,0.000304817718637914,0.0410127511315919,0.000152192439511909
0.0380525293684617,0.0038947428920874,0.000210236839666694,0.00349665921581634,0.053248133882473,0.000365250741583913,0.281462373893017,0.0012067178779193,0.000586127868352327,0.00206525737775545,0.000211139033287934,0.00136270769597181,0.0289351241838547,0.0010467853677671,0.000360395981649046,0.000957460160088326,0.0872321861824526,0.00568830962142054,0.000244383393312473,0.0362016690730135,0.000288324215035415,0.000500202998805629,0.0571789459547243,0.000242241475940216,0.000796247920322525,0.000309780728002965,0.000489548816627361,0.000495806717128304,0.000159290192007394,0.000244773921706049,0.000441655469364893,0.000281159716965754,0.00128848962548194,0.000710244415279244,0.0286508159574961,0.000330476556161324,0.000289490706318682,0.444354986751846,0.17969066549449,0.00107240008996614,0.000181520464180738,0.0413435668462117,0.103928121465036,0.000209338044051143,0.00726482262387795,0.415036081532127,0.000311881167454752,0.125242819161211,0.00553191739954386,0.000265182786056522,0.000410102318042785,0.000268045597701011,0.0122722246442288,0.000229184185202035,0.0466691603031986,0.000285251604739681,0.000743141981523717,0.129580234303058,0.000309419010889656,0.000818136930677369,0.000237260946132251,0.00021415962326311,0.0293785228490986,0.00233373586054494,0.000264640510109482,0.000524053038464002,0.000275700215081224,0.00621300303532939,0.000487481215126007,0.000198069621950968,0.000165840576587644,0.000504322920275638,0.000226980409524227,0.00410301582158511,0.000257442048185647,0.000256049460655348,0.00025888114249939,0.000342029080648865,0.0324883910057678,0.000406423624850552,0.0546836681754559,0.000202923252682545
0.0465836635332875,0.00599013393856121,0.000323345305021756,0.0053778792645844,0.068018260384183,0.000561757457133155,0.340820961759172,0.00185593809785963,0.000901467576636899,0.00317637611855978,0.000324732883298289,0.00209585121384082,0.0357308589800054,0.00160996110182008,0.000554290812208148,0.00147257848815059,0.118697973678491,0.00874864848859215,0.000375862874357086,0.0428694101258616,0.000443444076706952,0.000769314699926142,0.0729993861071016,0.000372568594785713,0.0012246332616006,0.000476444300365161,0.000752928514747317,0.000762553196841478,0.000244989107538247,0.000376463508968701,0.000679268308459747,0.000432425043043133,0.00198170345230332,0.001092359443105,0.0349241566923167,0.000508274587003561,0.000445238146102169,0.563670063451558,0.211509748520028,0.00164935667195722,0.000279179376703263,0.0515013177854395,0.144984432157676,0.000321962952894873,0.01117333332717,0.488404683867894,0.000479674786688559,0.156916968575092,0.00850811647352802,0.000407852443843357,0.000630739404796527,0.000412255462390795,0.0188747425388183,0.000352486416689865,0.0579874801720912,0.000438718386790465,0.00114295606360528,0.165150674958024,0.000475887977645887,0.00125829866839149,0.000364908515170364,0.000329378565703035,0.035515325705993,0.00358929736036961,0.000407018420739797,0.000805996179539058,0.000424028301991855,0.00955562956875031,0.000749748533355004,0.000304632063661228,0.000255063631601055,0.000775651159637473,0.000349096998736903,0.00631045873997556,0.000395947150499337,0.000393805343951695,0.000398160484711221,0.00052604242712196,0.0395699824655005,0.000625081556370866,0.0714397552489668,0.000312096971865959
0.0542987918456681,0.011972804564549,0.000646287743078385,0.0107490580456161,0.0905249770328731,0.00112281500145367,0.376592238574199,0.00370956381902061,0.00180181198401444,0.00634879468156792,0.000649061170800259,0.00418909113503331,0.0429089104321786,0.00321791629808661,0.00110789101455172,0.00294332224044074,0.179981391626361,0.017486396737067,0.000751257448314741,0.0440550557504385,0.000886335651285031,0.00153767088437804,0.0972409065835806,0.000744672993627488,0.00244774071077148,0.000952294982495082,0.00150491893012847,0.00152415630259647,0.000489672974775459,0.000752457969186783,0.00135769029332152,0.000864311312947984,0.00396093783255515,0.00218335787825092,0.0400958100904455,0.00101591589733003,0.000889921554783096,0.656151871706686,0.211969339184039,0.00329665835407378,0.000558010914280763,0.0636600308770711,0.236415547764818,0.000643524761144373,0.0223327454165241,0.48893621110055,0.000958751930168575,0.191129120598458,0.0170056323939959,0.000815196730389489,0.00126069294981452,0.000823997281613093,0.0466468998953079,0.000704533658507744,0.07108406317147,0.000876890159350612,0.00228448807919295,0.212356259678241,0.000951183030198023,0.00251502957947251,0.000729362378351749,0.000658346747395289,0.0395612023163637,0.00717412269250176,0.000813529723320254,0.00161098814089492,0.000847528292632045,0.0190993534520787,0.00149856292939133,0.000608884575824223,0.000509809470707272,0.00155033590898902,0.000697759045593473,0.0126130550637612,0.000791400976913263,0.000787120032367947,0.000795824887668299,0.00105142944000765,0.0452982979058448,0.00124938430226989,0.10134219240517,0.000623805091449457
0.0632964282280894,0.0189499918139236,0.00102291383566369,0.0170131033939154,0.115438978862851,0.00177713876238313,0.40443257178394,0.00587132309933564,0.00285182324351998,0.010048573548108,0.00102730348658822,0.0066302963761483,0.0512801901161892,0.0050931665323587,0.00175351777800154,0.00465855197597074,0.233489262951592,0.0276766461221295,0.00118905494689746,0.0454377946727754,0.00140285037191473,0.00243375313731852,0.12505227989043,0.00117863338177879,0.00387416884503988,0.00150724769835096,0.00238191488492132,0.00241236289305714,0.000775031348208105,0.0011909550748562,0.00214888832483464,0.00136799128531192,0.00626918606227226,0.00345571613540148,0.0461271623749699,0.00160794388935757,0.00140852597127556,0.656878242420215,0.212505328931985,0.00521779575421928,0.000883193423954366,0.0778351613950032,0.327258165096291,0.00101854071784077,0.0353472188194457,0.489556095640788,0.00151746745136671,0.219638741725784,0.0269190016816846,0.00129025503459389,0.00199536549269283,0.00130418413305584,0.168057430906599,0.0011151027304736,0.086356497881045,0.00138790049163641,0.00361578025986455,0.247815319330612,0.00150548775256606,0.00398067050086982,0.00115440046019578,0.00104200026039044,0.0442796366850886,0.0113548638969296,0.0012876165742277,0.00254979624178278,0.00134142791029938,0.0297129503177562,0.00237185490596745,0.000963713862135359,0.000806902446663919,0.00245379874245699,0.00110438019185904,0.0199633501840132,0.00125259223544358,0.0012458165578108,0.00125959419326737,0.001664153054002,0.0519788477721792,0.00197746669736532,0.135300716333455,0.000987329352343467
0.0726864126746883,0.0262314240665798,0.00141596296559615,0.0235502967070656,0.140311787776931,0.00245999475667196,0.427857322079219,0.0081273473657871,0.00394762095932605,0.0139096837926318,0.00142203931623716,0.00917795203489553,0.059960956162381,0.00705018833062762,0.00242729753631073,0.00644857547263449,0.277747483758357,0.038335274837982,0.00164594290365943,0.0468808288678243,0.00194188806881787,0.0033689096673627,0.153596696851639,0.00163151690829491,0.00536279734987028,0.00208639950544835,0.00329715284578443,0.00333930033699372,0.00107283296791728,0.0016485731455485,0.0029745870855228,0.00189363456600738,0.00867808702856143,0.0047835564411608,0.052421515884775,0.00222578766530195,0.00194974448665318,0.657636287023553,0.213064690878038,0.00722270565949056,0.00122255573849585,0.0925694496705445,0.4080054798724,0.00140990950081197,0.0489291972013308,0.490203010668704,0.00210054614349676,0.243191439322434,0.0376138600705747,0.00178602857979095,0.00276207393230574,0.00180530985928745,0.309384635157796,0.00154357494652647,0.10227534869853,0.001921193777592,0.00500512434302932,0.27754531653136,0.00208396330997813,0.00551022169312595,0.0015979726171597,0.00144238324618722,0.0492038215989384,0.0157179091697448,0.00178237630524497,0.00352954170948146,0.00185686435726874,0.0365289720603954,0.00328322737412033,0.00133401572120679,0.00111695036423446,0.00339665768827067,0.0015287323302219,0.0276341599304395,0.00173389405299287,0.0017245148577368,0.00174358647538416,0.00230359489860813,0.0589507075666209,0.00273729762131167,0.169247788287735,0.00136670533628799
0.0821894090409929,0.033605503141952,0.00181401313815264,0.0301706673634811,0.163506933805796,0.00315153921169876,0.44751456643238,0.0104120766277675,0.00505736128603422,0.017819921679067,0.00182179764958594,0.0117580233220476,0.0686575713090672,0.00903211070412736,0.00310965027197541,0.00826137470679029,0.316670725753866,0.0491832903754452,0.00210864416968013,0.0483422238095784,0.00248778432434098,0.00431596485666021,0.181761135755689,0.0020901627928659,0.0068703667301207,0.00267292027141755,0.00422403602782941,0.00427803186292643,0.00137442372867844,0.00211201381525647,0.00381079179669484,0.00242596597867312,0.0111176381489714,0.00612829180013685,0.0587959569149332,0.0028514927054578,0.00249784930874971,0.658403976765587,0.213631169982536,0.00925312545431513,0.00156623600026266,0.107481343798523,0.480283245005074,0.00180625794616199,0.112489267705617,0.490858156854973,0.00269104375903978,0.262668474481673,0.0488241783788269,0.00228811020314561,0.00353853774674257,0.00231281176326891,0.428629403475832,0.00197749891823151,0.11838899914304,0.00246127253195616,0.00641214603555692,0.302451784942325,0.00266979922185802,0.00705923444915508,0.00204718865702495,0.0018478605884535,0.0541906604070913,0.0201364685595449,0.00228343121494358,0.0045217531730863,0.00237885906742956,0.0434317188780071,0.00420619588005194,0.00170902919325467,0.00143094324118331,0.00435151329663202,0.00195848380156869,0.0346329424690822,0.00222131981465316,0.00220930397537403,0.00223373693429932,0.00295117281495932,0.0660106234833241,0.0035067964125762,0.202038330007154,0.00175090838973032
