Left-Accumbens-area,Left-Amygdala,Left-bankssts,Left-caudalanteriorcingulate,Left-caudalmiddlefrontal,Left-Caudate,Left-cuneus,Left-entorhinal,Left-frontalpole,Left-fusiform,Left-Hippocampus,Left-inferiorparietal,Left-inferiortemporal,Left-insula,Left-isthmuscingulate,Left-lateraloccipital,Left-lateralorbitofrontal,Left-lingual,Left-medialorbitofrontal,Left-middletemporal,Left-Pallidum,Left-paracentral,Left-parahippocampal,Left-parsopercularis,Left-parsorbitalis,Left-parstriangularis,Left-pericalcarine,Left-postcentral,Left-posteriorcingulate,Left-precentral,Left-precuneus,Left-Putamen,Left-rostralanteriorcingulate,Left-rostralmiddlefrontal,Left-superiorfrontal,Left-superiorparietal,Left-superiortemporal,Left-supramarginal,Left-temporalpole,Left-Thalamus-Proper,Left-transversetemporal,Right-Accumbens-area,Right-Amygdala,Right-bankssts,Right-caudalanteriorcingulate,Right-caudalmiddlefrontal,Right-Caudate,Right-cuneus,Right-entorhinal,Right-frontalpole,Right-fusiform,Right-Hippocampus,Right-inferiorparietal,Right-inferiortemporal,Right-insula,Right-isthmuscingulate,Right-lateraloccipital,Right-lateralorbitofrontal,Right-lingual,Right-medialorbitofrontal,Right-middletemporal,Right-Pallidum,Right-paracentral,Right-parahippocampal,Right-parsopercularis,Right-parsorbitalis,Right-parstriangularis,Right-pericalcarine,Right-postcentral,Right-posteriorcingulate,Right-precentral,Right-precuneus,Right-Putamen,Right-rostralanteriorcingulate,Right-rostralmiddlefrontal,Right-superiorfrontal,Right-superiorparietal,Right-superiortemporal,Right-supramarginal,Right-temporalpole,Right-Thalamus-Proper,Right-transversetemporal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038567439310894,0.0382117177564313,6.38502284292948e-05,3.11265639125066e-05,0.00451779873067893,3.4266469117969e-05,3.10507478339662e-05,5.78243197200631e-05,0.0185208325735861,0.00421912329498086,0.0333691173652047,0.0447874493265892,0.0103822590911701,0.000225686218267099,0.00474821765939684,3.91693939584381e-05,0.000282934168741471,3.46470649243314e-05,0.00418026355929812,0.0059349801284894,5.46671494339634e-05,3.90223223516866e-05,7.55262909801155e-05,6.26818855722101e-05,4.65674538072146e-05,0.0184741743947108,2.82189465822993e-05,2.72730607224797e-05,4.11657569763285e-05,2.84836307748865e-05,0.00565409780060909,0.000215362749062737,0.00480718943744056,0.127469978009935,0.0253746299606308,3.07796799864954e-05,0.054640118505172,0.0314497531486604,6.77302603747761e-05,0.0926314612387524,4.53007200023021e-05,0.0542986915224217,0.0604835525649377,4.6493740448034e-05,0.00415002937540036,5.45251158109503e-05,0.0011340994080267,5.58775567138913e-05,0.000317555267113244,0.0242248497021981,0.0606284674083573,0.00905798389277788,5.88671610204013e-05,0.00744460122341594,0.00625504912328573,0.00580003272204387,3.49260608477623e-05,7.10253579184272e-05,0.00408030148024082,5.79829518296512e-05,0.00694246485141021,3.33640089973709e-05,4.41652095747474e-05,0.00492471490392034,0.0174062717401668,4.30058978694915e-05,4.68072742396115e-05,4.25786000558975e-05,2.96985442182815e-05,7.74071131991562e-05,3.30298742076454e-05,8.85045159328858e-05,0.000208538602457415,4.1620623053557e-05,0.0177989708056456,0.00392903753688174,3.82392784334364e-05,0.0150173091988878,0.0628296354144162,9.00547811208594e-05,0.0260033488792442,3.16281819234022e-05
0.0771348786217879,0.0764234355128625,0.00012770045685859,6.22531278250132e-05,0.00903559746135787,6.85329382359379e-05,6.21014956679323e-05,0.000115648639440126,0.0370416651471721,0.00843824658996173,0.0667382347304094,0.0895748986531784,0.0207645181823401,0.000451372436534199,0.00949643531879369,7.83387879168763e-05,0.000565868337482941,6.92941298486628e-05,0.00836052711859625,0.0118699602569788,0.000109334298867927,7.80446447033732e-05,0.000151052581960231,0.00012536377114442,9.31349076144291e-05,0.0369483487894217,5.64378931645987e-05,5.45461214449594e-05,8.23315139526569e-05,5.69672615497729e-05,0.0113081956012182,0.000430725498125474,0.00961437887488112,0.25493995601987,0.0507492599212616,6.15593599729908e-05,0.109280237010344,0.0628995062973208,0.000135460520749552,0.185262922477505,9.06014400046042e-05,0.108597383044843,0.120967105129875,9.29874808960681e-05,0.00830005875080071,0.000109050231621901,0.0022681988160534,0.000111755113427783,0.000635110534226488,0.0484496994043961,0.121256934816715,0.0181159677855558,0.000117734322040803,0.0148892024468319,0.0125100982465715,0.0116000654440877,6.98521216955247e-05,0.000142050715836854,0.00816060296048164,0.000115965903659302,0.0138849297028204,6.67280179947418e-05,8.83304191494948e-05,0.00984942980784068,0.0348125434803335,8.6011795738983e-05,9.3614548479223e-05,8.51572001117951e-05,5.9397088436563e-05,0.000154814226398312,6.60597484152908e-05,0.000177009031865772,0.000417077204914831,8.32412461071141e-05,0.0355979416112912,0.00785807507376348,7.64785568668727e-05,0.0300346183977757,0.125659270828832,0.000180109562241719,0.0520066977584884,6.32563638468044e-05
0.115702317932682,0.114635153269294,0.000191550685287884,9.33796917375198e-05,0.0135533961920368,0.000102799407353907,9.31522435018985e-05,0.000173472959160189,0.0555624977207581,0.0126573698849426,0.100107352095614,0.134362347979768,0.0311467772735102,0.000677058654801298,0.0142446529781905,0.000117508181875314,0.000848802506224411,0.000103941194772994,0.0125407906778944,0.0178049403854682,0.00016400144830189,0.00011706696705506,0.000226578872940347,0.00018804565671663,0.000139702361421644,0.0554225231841325,8.4656839746898e-05,8.1819182167439e-05,0.000123497270928985,8.54508923246594e-05,0.0169622934018273,0.00064608824718821,0.0144215683123217,0.382409934029805,0.0761238898818924,9.23390399594862e-05,0.163920355515516,0.0943492594459812,0.000203190781124328,0.277894383716257,0.000135902160006906,0.162896074567265,0.181450657694813,0.000139481221344102,0.0124500881262011,0.000163575347432851,0.00340229822408009,0.000167632670141674,0.000952665801339733,0.0726745491065942,0.181885402225072,0.0271739516783337,0.000176601483061204,0.0223338036702478,0.0187651473698572,0.0174000981661316,0.000104778182543287,0.000213076073755282,0.0122409044407225,0.000173948855488954,0.0208273945542306,0.000100092026992113,0.000132495628724242,0.014774144711761,0.0522188152205003,0.000129017693608474,0.000140421822718834,0.000127735800167693,8.90956326548444e-05,0.000232221339597468,9.90896226229362e-05,0.000265513547798657,0.000625615807372246,0.000124861869160671,0.0533969124169369,0.0117871126106452,0.000114717835300309,0.0450519275966635,0.188488906243249,0.000270164343362578,0.0780100466377325,9.48845457702065e-05
0.154269757243576,0.152846871025725,0.000255400913717179,0.000124506255650026,0.0180711949227157,0.000137065876471876,0.000124202991335865,0.000231297278880252,0.0740833302943442,0.0168764931799235,0.133476469460819,0.179149797306357,0.0415290363646803,0.000902744873068398,0.0189928706375874,0.000156677575833753,0.00113173667496588,0.000138588259697326,0.0167210542371925,0.0237399205139576,0.000218668597735854,0.000156089289406746,0.000302105163920462,0.00025072754228884,0.000186269815228858,0.0738966975788433,0.000112875786329197,0.000109092242889919,0.000164663027905314,0.000113934523099546,0.0226163912024364,0.000861450996250947,0.0192287577497622,0.50987991203974,0.101498519842523,0.000123118719945982,0.218560474020688,0.125799012594642,0.000270921041499104,0.37052584495501,0.000181202880009208,0.217194766089687,0.241934210259751,0.000185974961792136,0.0166001175016014,0.000218100463243801,0.00453639763210679,0.000223510226855565,0.00127022106845298,0.0968993988087922,0.242513869633429,0.0362319355711115,0.000235468644081605,0.0297784048936638,0.0250201964931429,0.0232001308881755,0.000139704243391049,0.000284101431673709,0.0163212059209633,0.000231931807318605,0.0277698594056409,0.000133456035989484,0.00017666083829899,0.0196988596156814,0.069625086960667,0.000172023591477966,0.000187229096958446,0.00017031440022359,0.000118794176873126,0.000309628452796625,0.000132119496830582,0.000354018063731543,0.000834154409829662,0.000166482492214228,0.0711958832225825,0.015716150147527,0.000152957113733745,0.0600692367955514,0.251318541657665,0.000360219124483438,0.104013395516977,0.000126512727693609
0.19283719655447,0.191058588782156,0.000319251142146474,0.000155632819562533,0.0225889936533947,0.000171332345589845,0.000155253739169831,0.000289121598600316,0.0926041628679303,0.0210956164749043,0.166845586826023,0.223937246632946,0.0519112954558503,0.0011284310913355,0.0237410882969842,0.000195846969792191,0.00141467084370735,0.000173235324621657,0.0209013177964906,0.029674900642447,0.000273335747169817,0.000195111611758433,0.000377631454900578,0.00031340942786105,0.000232837269036073,0.0923708719735541,0.000141094732911497,0.000136365303612398,0.000205828784881642,0.000142418153874432,0.0282704890030454,0.00107681374531368,0.0240359471872028,0.637349890049675,0.126873149803154,0.000153898399932477,0.27320059252586,0.157248765743302,0.000338651301873881,0.463157306193762,0.00022650360001151,0.271493457612109,0.302417762824688,0.00023246870224017,0.0207501468770018,0.000272625579054751,0.00567049704013349,0.000279387783569457,0.00158777633556622,0.12112424851099,0.303142337041787,0.0452899194638894,0.000294335805102006,0.0372230061170797,0.0312752456164286,0.0290001636102193,0.000174630304238812,0.000355126789592136,0.0204015074012041,0.000289914759148256,0.0347123242570511,0.000166820044986854,0.000220826047873737,0.0246235745196017,0.0870313587008338,0.000215029489347458,0.000234036371198058,0.000212893000279488,0.000148492721091407,0.000387035565995781,0.000165149371038227,0.000442522579664429,0.00104269301228708,0.000208103115267785,0.0889948540282281,0.0196451876844087,0.000191196392167182,0.0750865459944392,0.314148177072081,0.000450273905604297,0.130016744396221,0.000158140909617011
0.269469845472263,0.238907450063445,0.000602182037845906,0.000293559759284656,0.0286093950896654,0.000323172723275256,0.000292844725340376,0.000545350698700161,0.118454860431599,0.0240844603799904,0.209077322705912,0.262523717267591,0.0727963880917199,0.00212848395648753,0.030411747751932,0.00036941301629329,0.00266839882174652,0.000326762185112886,0.0303356944194152,0.0387888187912093,0.000515574904885807,0.000368025959707252,0.000712300909991453,0.000591163203616345,0.00043918533920323,0.123045890040985,0.000266137540566689,0.000257216734977613,0.000388241045259931,0.00026863382085258,0.0363988044381591,0.00203112161533308,0.0303554049703121,0.709240386281185,0.153734082225086,0.00029028823975215,0.304167112218119,0.189696462659463,0.000638775259222153,0.535096951009186,0.000427238563712909,0.317564960253828,0.367422501090004,0.000438490136352124,0.0243712655588848,0.000514235362355534,0.0106958786122685,0.000526990455626674,0.00299491611201846,0.145306730284326,0.373967396314022,0.0609195496275746,0.000555185907043744,0.0487023376403501,0.0411338553122245,0.0378630278418238,0.000329393441693407,0.000669851867756673,0.0233441022070978,0.000546846784295616,0.046461348275739,0.00031466147299683,0.000416529377542693,0.0303662416458161,0.107651918146117,0.000405595717595921,0.000441447125264932,0.000401565801423545,0.000280091869964497,0.000730039254623093,0.00031151019267189,0.00083470069057072,0.00196676196290204,0.00039253096227465,0.109986964005514,0.0241983111523819,0.000360640943333553,0.094976594729434,0.360647804130738,0.00084932149730956,0.165517106691093,0.000298290601498569
0.398306881864032,0.296581614834307,0.00135080101805499,0.000658506559113213,0.0391494576393812,0.000724933684786404,0.000656902611271573,0.0012233182537897,0.15215195091288,0.0259455763485089,0.260413116032323,0.290760890007211,0.117937337127436,0.00477456668355956,0.0424828548842704,0.000828658855844903,0.00598569139970642,0.000732985483743884,0.0453143909668905,0.0562463234776108,0.00115652587196825,0.000825547442134818,0.00159781716143477,0.00132608382033133,0.000985170539846553,0.166369144257143,0.000596993663288454,0.000576982715577858,0.000870893461159742,0.000602593262312687,0.0512222928276115,0.00455616569966089,0.0413081850281154,0.709670235886962,0.18057152631352,0.000651167961085773,0.304807813469238,0.22125351261329,0.0014328860979517,0.578123275925462,0.000958371805443038,0.352012438367569,0.433571323589563,0.000983611076660989,0.0282666492055049,0.00115352104070477,0.0217216004407038,0.00118213297512526,0.00671812754092651,0.168253989051993,0.454880170753137,0.0920166648794582,0.0012453803689116,0.0707027128154008,0.0599510834412429,0.0546339390444041,0.000738887858514884,0.00150259643769596,0.0253018725433297,0.00122667423888794,0.0699310449245708,0.000705841442211144,0.000934349203186392,0.0393702982541081,0.132057214250349,0.000909823066471989,0.000990244126773355,0.000900783250392794,0.000628295696846715,0.00163760741169321,0.000698772562032765,0.00187238155861875,0.00441179559467322,0.00088051650520068,0.133607476527755,0.031295569647396,0.000808981541777461,0.11940000216545,0.384145507848816,0.00190517861895329,0.209935878732082,0.000669118676508264
0.510037354313782,0.348779060572933,0.00239168315894043,0.00116592971609588,0.0534724552687005,0.00128354336580881,0.0011630898196275,0.00216596643510535,0.182150195379607,0.0285332777359443,0.308189360731658,0.315993629323029,0.179034590051208,0.0084536882750873,0.0589076555196985,0.00146719568873646,0.0105980652397685,0.00129779961207187,0.0646250951532799,0.0803649026006569,0.00204770607505772,0.00146168672355843,0.0028290416908125,0.00234791971433111,0.0017443100481431,0.204024441290758,0.0010570170375923,0.0010215863220434,0.00154197487005618,0.00106693150056951,0.0710048825763952,0.00806699478870056,0.0565085562306079,0.710267900105674,0.204980983273685,0.00115293623957501,0.305698646466482,0.249813404032258,0.00253702025934618,0.618540965372899,0.00169686110422234,0.383344383857296,0.494878844208144,0.00174154891472075,0.033682802651857,0.00204238582119927,0.0306173962943949,0.00209304515649998,0.0118948922043185,0.189193681369559,0.535386848552067,0.133026081346457,0.00220502887915327,0.100971246411856,0.0848778210263024,0.0772306360799245,0.00130825015967205,0.00266044705821728,0.0280239624619824,0.00217190843021331,0.101677101282261,0.00124973927888311,0.00165432748714388,0.0518246946237794,0.154675194685713,0.00161090232877513,0.00175329317167208,0.00159489673240116,0.00111243937256335,0.00289949297872327,0.00123722335577584,0.00331517624061843,0.00781137790350553,0.00155901311037643,0.155066897682244,0.0411167997924376,0.00143235569377107,0.141998780919832,0.405094064654703,0.00337324562005807,0.251759798213375,0.00118471917665684
0.511784325904084,0.404498815233303,0.00387940669429949,0.00189118509648616,0.0733582367878396,0.00208195918724803,0.00188657866969865,0.00351328505055756,0.214625305131055,0.0322318561871936,0.360193163666318,0.342983564640233,0.262152352150975,0.0137122238634752,0.0814733127027546,0.00237985067355376,0.017190489920912,0.00210508339455858,0.0922608558627058,0.114375885044878,0.00332146196950936,0.00237091490950391,0.00458881989981171,0.00380842061934706,0.0028293413583671,0.244185191294572,0.00171452433249597,0.00165705428067476,0.00250114552631113,0.00173060599193333,0.0970985445837383,0.013084991408322,0.0781767276369718,0.711122136228569,0.23106037512609,0.00187010915270621,0.306971906102723,0.27996363698271,0.00411514934195602,0.664451693363265,0.00275237725465814,0.416601254213248,0.561138277945831,0.00282486268842184,0.0414240623360704,0.00331283230284274,0.0432024923149544,0.00339500379105165,0.0192939956419008,0.211135386679158,0.63419447519216,0.186224300552767,0.00357664591270551,0.143415315540074,0.117360875595798,0.107482876764048,0.0021220346049092,0.00431535259547085,0.0319146212390637,0.00352292320664573,0.144598104505255,0.00202712759276026,0.00268338600963886,0.0695036360253717,0.178471081263898,0.00261294864863349,0.00284391234759857,0.00258698692477918,0.00180442159856848,0.0047030947346373,0.00200682625990763,0.00537734977668842,0.0126703704950566,0.0025287822403593,0.177960821323617,0.055060739137609,0.00232333879438078,0.165851994965513,0.427223320409269,0.00547154065581463,0.296208247652022,0.00192166236050416
